X1 Y1 EntropyDrone1 X2 Y2 EntropyDrone2 X3 Y3 EntropyDrone3 TimeDifference
-0.4306448698043823 25.278334617614746 2.0 -99.5660808980465 25.27777174115181 2.0 -199.5698530972004 25.28080305457115 2.0 1.184781789779663
-0.4598243236541748 25.290434032678604 2.0 -99.53927218914032 25.288762032985687 2.0 -199.54068076610565 25.292928248643875 2.0 1.219832181930542
-0.4872942864894867 25.301337361335754 2.0 -99.51177406311035 25.29957064986229 2.0 -199.51321867108345 25.303853183984756 2.0 1.2528960704803467
-0.515450119972229 25.31204715371132 2.0 -99.48359078168869 25.310184240341187 2.0 -199.48765844106674 25.313615709543228 2.0 1.2849416732788086
-0.5442885756492615 25.3225516974926 2.0 -99.4547261595726 25.32059133052826 2.0 -199.45889127254486 25.324157059192657 2.0 1.318410873413086
-0.5710955858230591 25.331914365291595 2.0 -99.4251823425293 25.330781877040863 2.0 -199.42944478988647 25.334481567144394 2.0 1.349586009979248
-0.604004442691803 25.342905074357986 2.0 -99.39496052265167 25.340747088193893 2.0 -199.39932072162628 25.3445805311203 2.0 1.3842432498931885
-0.6348790526390076 25.352737843990326 2.0 -99.36121940612793 25.351352840662003 2.0 -199.36568647623062 25.355331778526306 2.0 1.419276475906372
-0.6693329811096191 25.363193452358246 2.0 -99.32958257198334 25.36082571744919 2.0 -199.3341481089592 25.36493730545044 2.0 1.4539155960083008
-0.7075677514076233 25.374195158481598 2.0 -99.29132103919983 25.371708124876022 2.0 -199.29600340127945 25.375975519418716 2.0 1.491029977798462
-0.740659773349762 25.383237183094025 2.0 -99.25820672512054 25.380649119615555 2.0 -199.26298868656158 25.385047167539597 2.0 1.524413824081421
-0.7837579846382141 25.39438983798027 2.0 -99.21508055925369 25.391673147678375 2.0 -199.21999037265778 25.396235764026642 2.0 1.5679056644439697
-0.8215744495391846 25.40363359451294 2.0 -99.17724043130875 25.400806814432144 2.0 -199.1790799498558 25.406268388032913 2.0 1.604137659072876
-0.8601986169815063 25.412589341402054 2.0 -99.13859260082245 25.409652769565582 2.0 -199.14372330904007 25.414492189884186 2.0 1.6400973796844482
-0.8930016160011292 25.419836193323135 2.0 -99.10245680809021 25.417513519525528 2.0 -199.10768926143646 25.422477036714554 2.0 1.6701595783233643
-0.9297308921813965 25.427585691213608 2.0 -99.06901907920837 25.42445859313011 2.0 -199.07434421777725 25.429533153772354 2.0 1.701362133026123
-0.9878199696540833 25.439119338989258 2.0 -99.01089614629745 25.435840278863907 2.0 -199.012919485569 25.441763639450073 2.0 1.755056381225586
-1.0439523458480835 25.449505478143692 2.0 -98.95473170280457 25.44608563184738 2.0 -198.96036195755005 25.451513469219208 2.0 1.8018810749053955
-1.0833553075790405 25.456397235393524 2.0 -98.9153060913086 25.45288199186325 2.0 -198.92103612422943 25.45842182636261 2.0 1.8330185413360596
-1.1197375059127808 25.462497293949127 2.0 -98.87890374660492 25.458896666765213 2.0 -198.88472163677216 25.464535355567932 2.0 1.8650903701782227
-1.160357117652893 25.469038635492325 2.0 -98.8382625579834 25.46534577012062 2.0 -198.84417521953583 25.471090346574783 2.0 1.8963572978973389
-1.1978130340576172 25.47484239935875 2.0 -98.8007880449295 25.471067368984222 2.0 -198.80678474903107 25.47690525650978 2.0 1.9280760288238525
-1.2510716915130615 25.482757091522217 2.0 -98.74366343021393 25.479418009519577 2.0 -198.74978291988373 25.48539173603058 2.0 1.9708220958709717
-1.2935692071914673 25.48881682753563 2.0 -98.70498943328857 25.484842747449875 2.0 -198.71118891239166 25.490903913974762 2.0 2.0022544860839844
-1.356374740600586 25.497403979301453 2.0 -98.64215958118439 25.493307501077652 2.0 -198.64848363399506 25.49950420856476 2.0 2.0507185459136963
-1.4002158641815186 25.50316470861435 2.0 -98.59830355644226 25.498986035585403 2.0 -198.60070514678955 25.505791902542114 2.0 2.0847787857055664
-1.444582462310791 25.508818745613098 2.0 -98.55392181873322 25.50455927848816 2.0 -198.56041133403778 25.510933935642242 2.0 2.116495370864868
-1.4853630065917969 25.513872385025024 2.0 -98.50902616977692 25.51003521680832 2.0 -198.51559579372406 25.516495168209076 2.0 2.148561954498291
